event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Specific haematological neoplasias,ICD9CMP,Unspecified leukemia- without mention of having achieved remission,"","",narrow,Onc,HAEMAT,COV,208.90,208.90
Specific haematological neoplasias,ICD9CMP,Unspecified lymphoid leukemia,"","",narrow,Onc,HAEMAT,COV,204.9,204.9
Specific haematological neoplasias,ICD9CMP,Unspecified lymphoid leukemia,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,204.9,204.9
Specific haematological neoplasias,ICD9CMP,Unspecified lymphoid leukemia- in relapse,"","",narrow,Onc,HAEMAT,COV,204.92,204.92
Specific haematological neoplasias,ICD9CMP,Unspecified lymphoid leukemia- in remission,"","",narrow,Onc,HAEMAT,COV,204.91,204.91
Specific haematological neoplasias,ICD9CMP,Unspecified lymphoid leukemia- without mention of having achieved remission,"","",narrow,Onc,HAEMAT,COV,204.90,204.90
Specific haematological neoplasias,ICD9CMP,Unspecified monocytic leukemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,206.9,206.9
Specific haematological neoplasias,ICD9CMP,Unspecified monocytic leukemia- in relapse,"","",narrow,Onc,HAEMAT,COV,206.92,206.92
Specific haematological neoplasias,ICD9CMP,Unspecified monocytic leukemia- in remission,"","",narrow,Onc,HAEMAT,COV,206.91,206.91
Specific haematological neoplasias,ICD9CMP,Unspecified monocytic leukemia- without mention of having achieved remission,"","",narrow,Onc,HAEMAT,COV,206.90,206.90
Specific haematological neoplasias,ICD9CMP,Unspecified myeloid leukemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,205.9,205.9
Specific haematological neoplasias,ICD9CMP,Unspecified myeloid leukemia- in relapse,"","",narrow,Onc,HAEMAT,COV,205.92,205.92
Specific haematological neoplasias,ICD9CMP,Unspecified myeloid leukemia- in remission,"","",narrow,Onc,HAEMAT,COV,205.91,205.91
Specific haematological neoplasias,ICD9CMP,Unspecified myeloid leukemia- without mention of having achieved remission,"","",narrow,Onc,HAEMAT,COV,205.90,205.90
Specific haematological neoplasias,SCTSPA,[M] leucemias mieloides,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,190047005,190047005
Specific haematological neoplasias,SCTSPA,[M] linfoma maligno- centroblástico-centrocítico- folicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,189995005,189995005
Specific haematological neoplasias,SCTSPA,[M] linfoma maligno- de células pequeñas clivadas- difuso,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,134176000,134176000
Specific haematological neoplasias,SCTSPA,[M]enfermedad de Hodgkin- SAI,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,309831004,309831004
Specific haematological neoplasias,SCTSPA,[M]leucemia no especificada- SAI,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190029004,190029004
Specific haematological neoplasias,SCTSPA,[M]leucemia- SAI,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190025005,190025005
Specific haematological neoplasias,SCTSPA,[M]leucemias linfoides,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,190033006,190033006
Specific haematological neoplasias,SCTSPA,[M]leucemias monocíticas,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,190057006,190057006
Specific haematological neoplasias,SCTSPA,[M]leucemias no especificadas,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190024009,190024009
Specific haematological neoplasias,SCTSPA,[M]linfogranuloma maligno,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,269509006,269509006
Specific haematological neoplasias,SCTSPA,[M]linfoma de células T periféricas- SAI,C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,190008008,190008008
Specific haematological neoplasias,SCTSPA,[M]linfoma maligno- nodular- SAI,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,269510001,269510001
Specific haematological neoplasias,SCTSPA,[M]paragranuloma de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,189991001,189991001
Specific haematological neoplasias,SCTSPA,[X]linfoma no Hodgkin- tipo no especificado,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,271385002,271385002
Specific haematological neoplasias,SCTSPA,enfermedad de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,118599009,118599009
Specific haematological neoplasias,SCTSPA,enfermedad de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,14537002,14537002
Specific haematological neoplasias,SCTSPA,enfermedad de Hodgkin de localización no especificada- SAI,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188596006,188596006
Specific haematological neoplasias,SCTSPA,enfermedad de Hodgkin- SAI,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188595005,188595005
Specific haematological neoplasias,SCTSPA,enfermedad de Hodgkin- SAI,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188605006,188605006
Specific haematological neoplasias,SCTSPA,enfermedad inmunoproliferativa maligna (clínico),C1264191,Malignant immunoproliferative disease (clinical),narrow,Onc,HAEMAT,COV,109980005,109980005
Specific haematological neoplasias,SCTSPA,granuloma de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,118602004,118602004
Specific haematological neoplasias,SCTSPA,granuloma de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,74189002,74189002
Specific haematological neoplasias,SCTSPA,granuloma de Hodgkin de localización no especificada,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188533000,188533000
Specific haematological neoplasias,SCTSPA,granuloma de Hodgkin- SAI,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188542007,188542007
Specific haematological neoplasias,SCTSPA,leucemia,C0023418,leukemia,narrow,Onc,HAEMAT,COV,255049003,255049003
Specific haematological neoplasias,SCTSPA,leucemia,C0023418,leukemia,narrow,Onc,HAEMAT,COV,87163000,87163000
Specific haematological neoplasias,SCTSPA,leucemia,C0023418,leukemia,narrow,Onc,HAEMAT,COV,93143009,93143009
Specific haematological neoplasias,SCTSPA,leucemia de tipo celular no especificado,C0023418,leukemia,narrow,Onc,HAEMAT,COV,154598008,154598008
Specific haematological neoplasias,SCTSPA,leucemia de tipo celular no especificado,C0023418,leukemia,narrow,Onc,HAEMAT,COV,188762002,188762002
Specific haematological neoplasias,SCTSPA,leucemia linfoide,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,32280000,32280000
Specific haematological neoplasias,SCTSPA,leucemia linfoide,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,93170002,93170002
Specific haematological neoplasias,SCTSPA,leucemia linfoide- SAI,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,188731001,188731001
Specific haematological neoplasias,SCTSPA,leucemia linfoidea,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,188725004,188725004
Specific haematological neoplasias,SCTSPA,leucemia mieloide,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,188732008,188732008
Specific haematological neoplasias,SCTSPA,leucemia mieloide,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,324170002,324170002
Specific haematological neoplasias,SCTSPA,leucemia mieloide,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,37810007,37810007
Specific haematological neoplasias,SCTSPA,leucemia mieloide,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,94717009,94717009
Specific haematological neoplasias,SCTSPA,leucemia mieloide - categoría,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,128934006,128934006
Specific haematological neoplasias,SCTSPA,leucemia mieloide- SAI,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,188743000,188743000
Specific haematological neoplasias,SCTSPA,leucemia monocítica,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,188744006,188744006
Specific haematological neoplasias,SCTSPA,leucemia monocítica,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,52168008,52168008
Specific haematological neoplasias,SCTSPA,leucemia monocítica - RETIRADO -,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,94697001,94697001
Specific haematological neoplasias,SCTSPA,leucemia monocítica- SAI,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,188750001,188750001
Specific haematological neoplasias,SCTSPA,leucemia- SAI,C0023418,leukemia,narrow,Onc,HAEMAT,COV,188767008,188767008
Specific haematological neoplasias,SCTSPA,linfoma folicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,55150002,55150002
Specific haematological neoplasias,SCTSPA,linfoma folicular de células B de bajo grado,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,277618009,277618009
Specific haematological neoplasias,SCTSPA,linfoma maligno- centroblástico - centrocítico- folicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,46324005,46324005
Specific haematological neoplasias,SCTSPA,linfoma maligno- centroblástico centrocítico- folicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,307637005,307637005
Specific haematological neoplasias,SCTSPA,linfoma maligno- de células pequeñas hendidas- difuso,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,63086004,63086004
Specific haematological neoplasias,SCTSPA,linfoma maligno- linfoma no-Hodgkin- no clasificado como subtipo en la Clasificación Internacional de Enfermedades,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,21964009,21964009
Specific haematological neoplasias,SCTSPA,linfoma no Hodgkin - categoría,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,128929007,128929007
Specific haematological neoplasias,SCTSPA,linfoma no Hodgkin folicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,308121000,308121000
Specific haematological neoplasias,SCTSPA,linfoma no-Hodgkin,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,118601006,118601006
Specific haematological neoplasias,SCTSPA,linfoma no-Hodgkin- no clasificado como subtipo en la Clasificación Internacional de Enfermedades,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,1929004,1929004
Specific haematological neoplasias,SCTSPA,linfoma nodular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,269476000,269476000
Specific haematological neoplasias,SCTSPA,linfoma nodular de localización no especificada,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,188608008,188608008
Specific haematological neoplasias,SCTSPA,linfoma nodular- SAI,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,188617008,188617008
Specific haematological neoplasias,SCTSPA,linfoma periférico de linfocitos T (clínico),C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,109977009,109977009
Specific haematological neoplasias,SCTSPA,linfoma periférico de linfocitos T- no clasificado como subtipo en CIE-O,C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,3172003,3172003
Specific haematological neoplasias,SCTSPA,paragranuloma de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,118605002,118605002
Specific haematological neoplasias,SCTSPA,paragranuloma de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188521005,188521005
Specific haematological neoplasias,SCTSPA,paragranuloma de Hodgkin,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,70600005,70600005
Specific haematological neoplasias,SCTSPA,paragranuloma de Hodgkin de localización no especificada,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188522003,188522003
Specific haematological neoplasias,SCTSPA,paragranuloma de Hodgkin- SAI,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188532005,188532005
Specific haematological neoplasias,SCTSPA,paragranuloma de Hodgkin- nodular - RETIRADO -,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,52337003,52337003
Specific haematological neoplasias,SNOMEDCT_US,Diffuse non-Hodgkin-s small cleaved cell (diffuse) lymphoma,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,188675007,188675007
Specific haematological neoplasias,SNOMEDCT_US,Follicular low grade B-cell lymphoma,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,277618009,277618009
Specific haematological neoplasias,SNOMEDCT_US,Follicular lymphoma,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,55150002,55150002
Specific haematological neoplasias,SNOMEDCT_US,Follicular lymphoma- [non-Hodgkin-s] or [NOS],C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,188681004,188681004
Specific haematological neoplasias,SNOMEDCT_US,Follicular non-Hodgkin-s lymphoma,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,308121000,308121000
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin granuloma,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,836277009,836277009
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin granuloma [obs],C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,74189002,74189002
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin lymphoma,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,14537002,14537002
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin paragranuloma- nodular [obs],C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,70600005,70600005
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s disease,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,154582001,154582001
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s disease (clinical),C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,118599009,118599009
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s disease NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188595005,188595005
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s disease NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188605006,188605006
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s disease NOS- unspecified site,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188596006,188596006
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s granuloma (clinical),C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,118602004,118602004
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s granuloma NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188542007,188542007
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s granuloma of unspecified site,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188533000,188533000
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s paragranuloma,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188521005,188521005
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s paragranuloma,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,52337003,52337003
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s paragranuloma (clinical),C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,118605002,118605002
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s paragranuloma NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188532005,188532005
Specific haematological neoplasias,SNOMEDCT_US,Hodgkin-s paragranuloma of unspecified site,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,188522003,188522003
Specific haematological neoplasias,SNOMEDCT_US,Leukaemia,C0023418,leukemia,narrow,Onc,HAEMAT,COV,255049003,255049003
Specific haematological neoplasias,SNOMEDCT_US,Leukaemia NOS,C0023418,leukemia,narrow,Onc,HAEMAT,COV,188767008,188767008
Specific haematological neoplasias,SNOMEDCT_US,Leukaemia of unspecified cell type,C0023418,leukemia,narrow,Onc,HAEMAT,COV,154598008,154598008
Specific haematological neoplasias,SNOMEDCT_US,Leukaemia of unspecified cell type,C0023418,leukemia,narrow,Onc,HAEMAT,COV,188762002,188762002
Specific haematological neoplasias,SNOMEDCT_US,Leukemia,C0023418,leukemia,narrow,Onc,HAEMAT,COV,87163000,87163000
Specific haematological neoplasias,SNOMEDCT_US,Leukemia,C0023418,leukemia,narrow,Onc,HAEMAT,COV,93143009,93143009
Specific haematological neoplasias,SNOMEDCT_US,Lymphoid leukaemia,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,154587007,154587007
Specific haematological neoplasias,SNOMEDCT_US,Lymphoid leukaemia,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,269631008,269631008
Specific haematological neoplasias,SNOMEDCT_US,Lymphoid leukaemia,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,93170002,93170002
Specific haematological neoplasias,SNOMEDCT_US,Lymphoid leukaemia NOS,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,188731001,188731001
Specific haematological neoplasias,SNOMEDCT_US,Lymphoid leukemia,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,188725004,188725004
Specific haematological neoplasias,SNOMEDCT_US,Lymphoid leukemia,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,32280000,32280000
Specific haematological neoplasias,SNOMEDCT_US,Malignant immunoproliferative disease (clinical),C1264191,Malignant immunoproliferative disease (clinical),narrow,Onc,HAEMAT,COV,109980005,109980005
Specific haematological neoplasias,SNOMEDCT_US,Malignant lymphoma- centroblastic-centrocytic- follicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,307637005,307637005
Specific haematological neoplasias,SNOMEDCT_US,Malignant lymphoma- centroblastic-centrocytic- follicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,46324005,46324005
Specific haematological neoplasias,SNOMEDCT_US,Malignant lymphoma- non-Hodgkin,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,1929004,1929004
Specific haematological neoplasias,SNOMEDCT_US,Malignant lymphoma- small cleaved cell- diffuse -RETIRED-,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,63086004,63086004
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukaemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,154587007,154587007
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukaemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,269631008,269631008
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukaemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,37810007,37810007
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukaemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,52168008,52168008
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukaemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,94697001,94697001
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukaemia NOS,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,188750001,188750001
Specific haematological neoplasias,SNOMEDCT_US,Monocytic leukemia,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,188744006,188744006
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukaemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,154587007,154587007
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukaemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,269631008,269631008
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukaemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,324170002,324170002
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukaemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,94717009,94717009
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukaemia NOS,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,188743000,188743000
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,188732008,188732008
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukemia,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,37810007,37810007
Specific haematological neoplasias,SNOMEDCT_US,Myeloid leukemia (category),C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,128934006,128934006
Specific haematological neoplasias,SNOMEDCT_US,Nodular lymphoma,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,269476000,269476000
Specific haematological neoplasias,SNOMEDCT_US,Nodular lymphoma (Brill - Symmers disease),C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,188607003,188607003
Specific haematological neoplasias,SNOMEDCT_US,Nodular lymphoma NOS,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,188617008,188617008
Specific haematological neoplasias,SNOMEDCT_US,Nodular lymphoma of unspecified site,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,188608008,188608008
Specific haematological neoplasias,SNOMEDCT_US,Non-Hodgkin lymphoma (category),C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,128929007,128929007
Specific haematological neoplasias,SNOMEDCT_US,Non-Hodgkin-s lymphoma,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,154583006,154583006
Specific haematological neoplasias,SNOMEDCT_US,Non-Hodgkin-s lymphoma,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,269628007,269628007
Specific haematological neoplasias,SNOMEDCT_US,Non-Hodgkin-s lymphoma (clinical),C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,118601006,118601006
Specific haematological neoplasias,SNOMEDCT_US,Non-Hodgkin-s lymphoma NOS,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,271385002,271385002
Specific haematological neoplasias,SNOMEDCT_US,Peripheral T-cell lymphoma,C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,188688005,188688005
Specific haematological neoplasias,SNOMEDCT_US,Peripheral T-cell lymphoma,C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,3172003,3172003
Specific haematological neoplasias,SNOMEDCT_US,Peripheral T-cell lymphoma (clinical),C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,109977009,109977009
Specific haematological neoplasias,SNOMEDCT_US,[M] Peripheral T-cell lymphoma NOS,C0079774,Peripheral T-Cell Lymphoma,narrow,Onc,HAEMAT,COV,190008008,190008008
Specific haematological neoplasias,SNOMEDCT_US,[M]Brill - Symmers- disease,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,189994009,189994009
Specific haematological neoplasias,SNOMEDCT_US,[M]Hodgkin-s disease NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,189987006,189987006
Specific haematological neoplasias,SNOMEDCT_US,[M]Hodgkin-s disease NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,189992008,189992008
Specific haematological neoplasias,SNOMEDCT_US,[M]Hodgkin-s disease NOS,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,309831004,309831004
Specific haematological neoplasias,SNOMEDCT_US,[M]Hodgkin-s paragranuloma,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,189991001,189991001
Specific haematological neoplasias,SNOMEDCT_US,[M]Leukaemia NOS,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190025005,190025005
Specific haematological neoplasias,SNOMEDCT_US,[M]Leukaemia NOS,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190071003,190071003
Specific haematological neoplasias,SNOMEDCT_US,[M]Leukaemia unspecified- NOS,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190029004,190029004
Specific haematological neoplasias,SNOMEDCT_US,[M]Leukaemias unspecified,C0023418,leukemia,narrow,Onc,HAEMAT,COV,190024009,190024009
Specific haematological neoplasias,SNOMEDCT_US,[M]Lymphogranuloma- malignant,C0019829,Hodgkin Disease,narrow,Onc,HAEMAT,COV,269509006,269509006
Specific haematological neoplasias,SNOMEDCT_US,[M]Lymphoid leukaemias,C0023448,Lymphoid leukemia,narrow,Onc,HAEMAT,COV,190033006,190033006
Specific haematological neoplasias,SNOMEDCT_US,[M]Malignant lymphoma- centroblastic-centrocytic- follicular,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,189995005,189995005
Specific haematological neoplasias,SNOMEDCT_US,[M]Malignant lymphoma- nodular NOS,C0024301,Lymphoma- Follicular,narrow,Onc,HAEMAT,COV,269510001,269510001
Specific haematological neoplasias,SNOMEDCT_US,[M]Malignant lymphoma- small cleaved cell- diffuse,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,134176000,134176000
Specific haematological neoplasias,SNOMEDCT_US,[M]Monocytic leukaemia NOS,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,190058001,190058001
Specific haematological neoplasias,SNOMEDCT_US,[M]Monocytic leukaemias,C0598894,Monocytic leukemia,narrow,Onc,HAEMAT,COV,190057006,190057006
Specific haematological neoplasias,SNOMEDCT_US,[M]Myeloid leukaemias,C0023470,Myeloid Leukemia,narrow,Onc,HAEMAT,COV,190047005,190047005
Specific haematological neoplasias,SNOMEDCT_US,[X]Non-Hodgkin-s lymphoma- unspecified type,C0024305,Lymphoma- Non-Hodgkin,narrow,Onc,HAEMAT,COV,190168009,190168009
solid tumors Charlson index,ICD10,Axillary and upper limb lymph nodes,C0153671,Secondary and unspecified malignant neoplasm of axillary and upper limb lymph nodes,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.3,C77.3
solid tumors Charlson index,ICD10,Inguinal and lower limb lymph nodes,C0347055,Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.4,C77.4
solid tumors Charlson index,ICD10,Intra-abdominal lymph nodes,C0686655,Secondary malignant neoplasm of intra-abdominal lymph nodes,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.2,C77.2
solid tumors Charlson index,ICD10,Intrapelvic lymph nodes,C0686689,Secondary malignant neoplasm of intrapelvic lymph nodes,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.5,C77.5
solid tumors Charlson index,ICD10,Intrathoracic lymph nodes,C0686645,Secondary malignant neoplasm of intrathoracic lymph nodes,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.1,C77.1
solid tumors Charlson index,ICD10,Lymph node- unspecified,C0686619,Lymph Node Metastasis,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.9,C77.9
solid tumors Charlson index,ICD10,Lymph nodes of head- face and neck,C0153668,Secondary and unspecified malignant neoplasm of lymph nodes of head- face and neck,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.0,C77.0
solid tumors Charlson index,ICD10,Lymph nodes of multiple regions,C0348382,Secondary malignant neoplasm of lymph nodes of multiple sites,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77.8,C77.8
solid tumors Charlson index,ICD10,Secondary and unspecified malignant neoplasm of lymph nodes,C0686619,Lymph Node Metastasis,narrow,Onc,METASTATICSOLIDTUMOR,COV,C77,C77
solid tumors Charlson index,ICD10,Secondary malignant neoplasm of bone and bone marrow,C0153690,Secondary malignant neoplasm of bone,narrow,Onc,METASTATICSOLIDTUMOR,COV,C79.5,C79.5
