event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Sepsis,MEDCODEID,[X]Other specified abdominal hernia with gangrene,"""","""",possible,I,SEPSIS,COV,303758014,303758014
Sepsis,MEDCODEID,[X]Other specified septicaemia,C0243026,Sepsis,narrow,I,SEPSIS,COV,288052016,288052016
Sepsis,MEDCODEID,[X]Other streptococcal septicaemia,C3164125,Sepsis caused by Streptococcus,narrow,I,SEPSIS,COV,288045018,288045018
Sepsis,MEDCODEID,[X]Septicaemia due to other gram-negative organisms,C3163829,Sepsis caused by Gram negative bacteria,narrow,I,SEPSIS,COV,288049012,288049012
Sepsis,MEDCODEID,[X]Septicaemia- unspecified,C0243026,Sepsis,narrow,I,SEPSIS,COV,288053014,288053014
Sepsis,MEDCODEID,[X]Streptococcal septicaemia- unspecified,C3164125,Sepsis caused by Streptococcus,narrow,I,SEPSIS,COV,288048016,288048016
Sepsis,MTHICD9,Gram-negative septicemia NOS,C0036685,Septicaemia due to gram-negative organism- unspecified,narrow,I,SEPSIS,COV,038.40,038.40
Sepsis,MTHICD9,Meningococcal septicemia,C0025306,Meningococcal Septicemia,narrow,I,SEPSIS,COV,036.2,036.2
Sepsis,MTHICD9,Sepsis following infusion- injection- transfusion- or vaccination,C0274433,Sepsis following infusion- injection- transfusion AND-OR vaccination,narrow,I,SEPSIS,COV,999.3,999.3
Sepsis,MTHICD9,Sepsis with acute organ dysfunction,C1719673,Sepsis with acute organ dysfunction,narrow,I,SEPSIS,COV,995.92,995.92
Sepsis,MTHICD9,Septic embolism NOS,C0333222,Septic embolus,narrow,I,SEPSIS,COV,415.12,415.12
Sepsis,MTHICD9,Septic encephalopathy,C0393642,Sepsis-Associated Encephalopathy,narrow,I,SEPSIS,COV,348.31,348.31
Sepsis,MTHICD9,Septicemia NOS,C0036690,Septicemia,narrow,I,SEPSIS,COV,038.9,038.9
Sepsis,MTHICD9,Septicemia due to E. coli,C0276088,Escherichia coli septicemia,narrow,I,SEPSIS,COV,038.42,038.42
Sepsis,MTHICD9,Septicemia due to bacteroides,C0276064,Sepsis caused by Bacteroides,narrow,I,SEPSIS,COV,038.3,038.3
Sepsis,MTHICD9,Septicemia due to hemophilus influenzae,C0276029,Septicaemia due to Haemophilus influenzae (H. influenzae),narrow,I,SEPSIS,COV,038.41,038.41
Sepsis,MTHICD9,Septicemia during labor,C0269810,Sepsis during labor,narrow,I,SEPSIS,COV,659.3,659.3
Sepsis,MTHICD9,Staphylococcus aureus septicemia NOS,C0349006,Staphylococcus aureus septicaemia,narrow,I,SEPSIS,COV,038.11,038.11
Sepsis,MTHICD9,Systemic inflammatory response syndrome (SIRS) NOS,C0242966,Systemic Inflammatory Response Syndrome,narrow,I,SEPSIS,COV,995.90,995.90
Sepsis,RCD,Actinomycotic septicaemia,C0349008,Actinomycotic sepsis,narrow,I,SEPSIS,COV,A395.,A395.
Sepsis,RCD,Bacteraemia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,Xa3aY,Xa3aY
Sepsis,RCD,Bacteraemia NOS,C0004610,Bacteremia,narrow,I,SEPSIS,COV,XaD2L,XaD2L
Sepsis,RCD,Candidal septicaemia,C0349009,Septicemia candida,narrow,I,SEPSIS,COV,AB2y3,AB2y3
Sepsis,RCD,Disseminated candidiasis,C0153252,Systemic candidiasis,possible,I,SEPSIS,COV,AB25.,AB25.
Sepsis,RCD,Gas gangrene,C0017105,Gas Gangrene,possible,I,SEPSIS,COV,XE0R0,XE0R0
Sepsis,RCD,Sepsis,C0243026,Sepsis,narrow,I,SEPSIS,COV,X70VZ,X70VZ
Sepsis,RCD,[D]Unspecified bacteraemia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,R106.,R106.
Sepsis,RCD2,Actinomycotic septicaemia,C0349008,Actinomycotic sepsis,narrow,I,SEPSIS,COV,A395.,A395.
Sepsis,RCD2,Candidal septicaemia,C0349009,Septicemia candida,narrow,I,SEPSIS,COV,AB2y3,AB2y3
Sepsis,RCD2,Disseminated- systemic candida,C0153252,Systemic candidiasis,possible,I,SEPSIS,COV,AB25.,AB25.
Sepsis,RCD2,Sepsis,C0243026,Sepsis,narrow,I,SEPSIS,COV,A3C..,A3C..
Sepsis,RCD2,Septicaemia NOS,C0243026,Sepsis,narrow,I,SEPSIS,COV,A38z.,A38z.
Sepsis,RCD2,[D]Unspecified bacteraemia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,R106.,R106.
Sepsis,SCTSPA,[D]bacteriemia no especificada,C0004610,Bacteremia,narrow,I,SEPSIS,COV,207294007,207294007
Sepsis,SCTSPA,bacteriemia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,5758002,5758002
Sepsis,SCTSPA,bacteriemia- SAI,C0004610,Bacteremia,narrow,I,SEPSIS,COV,311773008,311773008
Sepsis,SCTSPA,candidiasis diseminada,C0153252,Systemic candidiasis,possible,I,SEPSIS,COV,70572005,70572005
Sepsis,SCTSPA,gangrena gaseosa,C0017105,Gas Gangrene,possible,I,SEPSIS,COV,80466000,80466000
Sepsis,SCTSPA,sepsis,C0243026,Sepsis,narrow,I,SEPSIS,COV,91302008,91302008
Sepsis,SCTSPA,septicemia actinomicótica,C0349008,Actinomycotic sepsis,narrow,I,SEPSIS,COV,186398000,186398000
Sepsis,SCTSPA,septicemia candidiásica,C0349009,Septicemia candida,narrow,I,SEPSIS,COV,187022007,187022007
Sepsis,SCTSPA,síndrome de respuesta inflamatoria sistémica a infección,C0243026,Sepsis,narrow,I,SEPSIS,COV,445101001,445101001
Sepsis,SNOMEDCT_US,Actinomycotic septicaemia,C0349008,Actinomycotic sepsis,narrow,I,SEPSIS,COV,186398000,186398000
Sepsis,SNOMEDCT_US,Acute kidney injury due to sepsis,C4302681,Acute kidney injury due to sepsis,narrow,I,SEPSIS,COV,722278006,722278006
Sepsis,SNOMEDCT_US,Acute meningococcemia,-,-,narrow,I,SEPSIS,COV,186365005,186365005
Sepsis,SNOMEDCT_US,Acute tubulointerstitial nephritis associated with systemic infection,-,-,narrow,I,SEPSIS,COV,16751003,16751003
Sepsis,SNOMEDCT_US,Anaerobic septicaemia,C0152967,Septicemia due to anaerobes,narrow,I,SEPSIS,COV,1976008,1976008
Sepsis,SNOMEDCT_US,Antepartum septicemia,C5818268,Antepartum septicemia,narrow,I,SEPSIS,COV,137701000119106,137701000119106
Sepsis,SNOMEDCT_US,Anthrax septicaemia,C0152946,Anthrax sepsis,narrow,I,SEPSIS,COV,14972006,14972006
Sepsis,SNOMEDCT_US,Antibiotic given for suspected neonatal sepsis,C3661930,Antibiotic given for suspected neonatal sepsis,narrow,I,SEPSIS,COV,434621000124103,434621000124103
Sepsis,SNOMEDCT_US,Bacteraemia NOS,C0004610,Bacteremia,narrow,I,SEPSIS,COV,311773008,311773008
Sepsis,SNOMEDCT_US,Bacteremia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,5758002,5758002
Sepsis,SNOMEDCT_US,Bacteremia- NOS,C0004610,Bacteremia,narrow,I,SEPSIS,COV,10001005,10001005
Sepsis,SNOMEDCT_US,Bacterial sepsis,C0684256,Bacterial sepsis,narrow,I,SEPSIS,COV,10001005,10001005
Sepsis,SNOMEDCT_US,Bacterial sepsis of newborn,C3665339,Bacterial sepsis of newborn,narrow,I,SEPSIS,COV,276669000,276669000
Sepsis,SNOMEDCT_US,Blood poisoning,C0036690,Septicemia,narrow,I,SEPSIS,COV,40555009,40555009
Sepsis,SNOMEDCT_US,Brazilian purpuric fever,-,-,narrow,I,SEPSIS,COV,8554002,8554002
Sepsis,SNOMEDCT_US,Candidal septicaemia,C0349009,Septicemia candida,narrow,I,SEPSIS,COV,187022007,187022007
Sepsis,SNOMEDCT_US,Carbuncle,C0007078,carbuncle,narrow,I,SEPSIS,COV,156294007,156294007
Sepsis,SNOMEDCT_US,Chronic meningococcemia,-,-,narrow,I,SEPSIS,COV,240426001,240426001
Sepsis,SNOMEDCT_US,Clinical sepsis,C3164780,Clinical sepsis,narrow,I,SEPSIS,COV,447931005,447931005
Sepsis,SNOMEDCT_US,Congenital sepsis,C1260896,congenital sepsis,narrow,I,SEPSIS,COV,1089000,1089000
Sepsis,SNOMEDCT_US,Congenital sepsis NOS,C1260896,congenital sepsis,narrow,I,SEPSIS,COV,206386006,206386006
Sepsis,SNOMEDCT_US,Congenital sepsis NOS,C1260896,congenital sepsis,narrow,I,SEPSIS,COV,240309006,240309006
Sepsis,SNOMEDCT_US,Dengue shock syndrome,-,-,narrow,I,SEPSIS,COV,409671005,409671005
Sepsis,SNOMEDCT_US,E. coli septicaemia,C0276088,Escherichia coli septicemia,narrow,I,SEPSIS,COV,9323009,9323009
Sepsis,SNOMEDCT_US,Early-onset neonatal sepsis,C1096452,Neonatal Early-Onset Sepsis,narrow,I,SEPSIS,COV,765106006,765106006
Sepsis,SNOMEDCT_US,Encephalopathy with sepsis,C0393642,Sepsis-Associated Encephalopathy,narrow,I,SEPSIS,COV,1204463009,1204463009
Sepsis,SNOMEDCT_US,Endotoxic shock,-,-,narrow,I,SEPSIS,COV,371769008,371769008
Sepsis,SNOMEDCT_US,Failed attempted termination of pregnancy with sepsis,-,-,narrow,I,SEPSIS,COV,24444009,24444009
Sepsis,SNOMEDCT_US,Failed attempted termination of pregnancy with septic shock,-,-,narrow,I,SEPSIS,COV,12983003,12983003
Sepsis,SNOMEDCT_US,Gas bacillus infection,C0017105,Gas Gangrene,possible,I,SEPSIS,COV,276198000,276198000
Sepsis,SNOMEDCT_US,Gas gangrene,C0017105,Gas Gangrene,possible,I,SEPSIS,COV,186407003,186407003
Sepsis,SNOMEDCT_US,Gas gangrene,C0017105,Gas Gangrene,possible,I,SEPSIS,COV,186413007,186413007
Sepsis,SNOMEDCT_US,Gas gangrene,C0017105,Gas Gangrene,possible,I,SEPSIS,COV,80466000,80466000
Sepsis,SNOMEDCT_US,Gastritis with sepsis,C0341191,Gastritis with sepsis,narrow,I,SEPSIS,COV,1204466001,1204466001
Sepsis,SNOMEDCT_US,Gastrointestinal hemorrhage with sepsis,C0349416,Gastrointestinal hemorrhage with sepsis,narrow,I,SEPSIS,COV,1204464003,1204464003
Sepsis,SNOMEDCT_US,Gastrointestinal lesion with sepsis,C5687090,Gastrointestinal lesion with sepsis,narrow,I,SEPSIS,COV,1204461006,1204461006
Sepsis,SNOMEDCT_US,Gastrointestinal ulceration due to sepsis,C0342960,Gastrointestinal ulceration due to sepsis,narrow,I,SEPSIS,COV,1204467005,1204467005
Sepsis,SNOMEDCT_US,Gp A streptococcal septicaemia,C0349003,Septicemia due to streptococcus- group A,narrow,I,SEPSIS,COV,186379002,186379002
Sepsis,SNOMEDCT_US,Gp B streptococcal septicaemia,C0349004,Septicemia due to streptococcus- group B,narrow,I,SEPSIS,COV,186380004,186380004
Sepsis,SNOMEDCT_US,Gp D streptococcal septicaemia,C0349005,Septicemia due to streptococcus- group D,narrow,I,SEPSIS,COV,186381000,186381000
Sepsis,SNOMEDCT_US,Gram negative sepsis,C0036685,Septicaemia due to gram-negative organism- unspecified,narrow,I,SEPSIS,COV,53869006,53869006
Sepsis,SNOMEDCT_US,Gram positive sepsis,C0036686,Gram positive sepsis,narrow,I,SEPSIS,COV,15522007,15522007
Sepsis,SNOMEDCT_US,Gram positive sepsis,C0036686,Gram positive sepsis,narrow,I,SEPSIS,COV,194394004,194394004
Sepsis,SNOMEDCT_US,Gram positive septicaemia,C0036686,Gram positive sepsis,narrow,I,SEPSIS,COV,193643009,193643009
Sepsis,SNOMEDCT_US,Gram-negative septicaemia NOS,C0036685,Septicaemia due to gram-negative organism- unspecified,narrow,I,SEPSIS,COV,186389003,186389003
Sepsis,SNOMEDCT_US,Haemophilus influenzae septicaemia,C0276029,Septicaemia due to Haemophilus influenzae (H. influenzae),narrow,I,SEPSIS,COV,23863009,23863009
Sepsis,SNOMEDCT_US,Herpes simplex septicaemia,C0153041,Herpes simplex sepsis,narrow,I,SEPSIS,COV,49012006,49012006
Sepsis,SNOMEDCT_US,History of sepsis,C4039922,History of sepsis,narrow,I,SEPSIS,COV,136611000119100,136611000119100
Sepsis,SNOMEDCT_US,Hyperdynamic septic shock,-,-,narrow,I,SEPSIS,COV,234173007,234173007
Sepsis,SNOMEDCT_US,Hypodynamic septic shock,-,-,narrow,I,SEPSIS,COV,234174001,234174001
Sepsis,SNOMEDCT_US,Induced termination of pregnancy complicated by septic shock,-,-,narrow,I,SEPSIS,COV,609487007,609487007
Sepsis,SNOMEDCT_US,Infectious systemic inflammatory response syndrome,C0243026,Sepsis,narrow,I,SEPSIS,COV,445101001,445101001
Sepsis,SNOMEDCT_US,Invasive candidiasis,C0153252,Systemic candidiasis,possible,I,SEPSIS,COV,70572005,70572005
Sepsis,SNOMEDCT_US,Late-onset neonatal sepsis,C1096721,Neonatal Late-Onset Sepsis,narrow,I,SEPSIS,COV,765107002,765107002
Sepsis,SNOMEDCT_US,Left ventricular failure with sepsis,C0349642,Left ventricular failure with sepsis,narrow,I,SEPSIS,COV,1204462004,1204462004
Sepsis,SNOMEDCT_US,Line sepsis associated with dialysis catheter,C4273551,Line sepsis associated with dialysis catheter,narrow,I,SEPSIS,COV,32751000119100,32751000119100
Sepsis,SNOMEDCT_US,Listeria septicaemia,C0275685,Listerial septicemia,narrow,I,SEPSIS,COV,66380007,66380007
Sepsis,SNOMEDCT_US,Lung injury with sepsis,-,-,narrow,I,SEPSIS,COV,1204459002,1204459002
Sepsis,SNOMEDCT_US,Meningococcal septicaemia,C0025306,Meningococcal Septicemia,narrow,I,SEPSIS,COV,154308000,154308000
Sepsis,SNOMEDCT_US,Meningococcemia,C0025306,Meningococcal Septicemia,narrow,I,SEPSIS,COV,4089001,4089001
Sepsis,SNOMEDCT_US,Miscarriage with sepsis,-,-,narrow,I,SEPSIS,COV,67465009,67465009
Sepsis,SNOMEDCT_US,Multisystem inflammatory syndrome in adults,-,-,narrow,I,SEPSIS,COV,1119306006,1119306006
Sepsis,SNOMEDCT_US,Multisystem inflammatory syndrome in children,-,-,narrow,I,SEPSIS,COV,895448002,895448002
Sepsis,SNOMEDCT_US,Myocardial dysfunction with sepsis,C0349511,Myocardial dysfunction with sepsis,narrow,I,SEPSIS,COV,1204460007,1204460007
Sepsis,SNOMEDCT_US,Neonatal sepsis caused by Malassezia,C4303439,Neonatal sepsis caused by Malassezia,narrow,I,SEPSIS,COV,721278008,721278008
Sepsis,SNOMEDCT_US,Neonatal sepsis caused by Staphylococcus,C4316390,Neonatal sepsis caused by Staphylococcus,narrow,I,SEPSIS,COV,16060271000119109,16060271000119109
Sepsis,SNOMEDCT_US,Neonatal sepsis caused by Streptococcus,C4316433,Neonatal sepsis caused by Streptococcus,narrow,I,SEPSIS,COV,16060311000119109,16060311000119109
Sepsis,SNOMEDCT_US,Neonatal septicaemia,C0456103,Sepsis of the newborn,narrow,I,SEPSIS,COV,41229001,41229001
Sepsis,SNOMEDCT_US,Neutropenic sepsis,C0877153,Neutropenic sepsis,narrow,I,SEPSIS,COV,443980004,443980004
Sepsis,SNOMEDCT_US,Non-infectious systemic inflammatory response syndrome,-,-,narrow,I,SEPSIS,COV,700049004,700049004
Sepsis,SNOMEDCT_US,Non-infectious systemic inflammatory response syndrome without acute organ failure,-,-,narrow,I,SEPSIS,COV,139201000119107,139201000119107
Sepsis,SNOMEDCT_US,Other Gram-negative septicaemia NOS,C0276063,Septicemia due to other Gram-negative organisms,narrow,I,SEPSIS,COV,186390007,186390007
Sepsis,SNOMEDCT_US,Other gram-negative septicaemia,C0276063,Septicemia due to other Gram-negative organisms,narrow,I,SEPSIS,COV,111837005,111837005
Sepsis,SNOMEDCT_US,Other specified septicaemias,C0348133,Other specified septicemia,narrow,I,SEPSIS,COV,186391006,186391006
Sepsis,SNOMEDCT_US,Overwhelming infection in asplenic patient,-,-,narrow,I,SEPSIS,COV,700050004,700050004
Sepsis,SNOMEDCT_US,Perinatal sepsis,C4050400,Perinatal sepsis,narrow,I,SEPSIS,COV,713854001,713854001
Sepsis,SNOMEDCT_US,Perinatal sepsis caused by Escherichia coli,C4075721,Perinatal sepsis caused by Escherichia coli,narrow,I,SEPSIS,COV,713866007,713866007
Sepsis,SNOMEDCT_US,Perinatal sepsis caused by Streptococcus agalactiae,C4075728,Perinatal sepsis caused by Streptococcus agalactiae,narrow,I,SEPSIS,COV,713865006,713865006
Sepsis,SNOMEDCT_US,Post-splenectomy sepsis,-,-,narrow,I,SEPSIS,COV,700052007,700052007
Sepsis,SNOMEDCT_US,Postoperative endotoxic shock,-,-,narrow,I,SEPSIS,COV,213255003,213255003
Sepsis,SNOMEDCT_US,Postoperative sepsis,-,-,narrow,I,SEPSIS,COV,698819004,698819004
Sepsis,SNOMEDCT_US,Postoperative septic shock,-,-,narrow,I,SEPSIS,COV,213256002,213256002
Sepsis,SNOMEDCT_US,Postprocedural septic shock,-,-,narrow,I,SEPSIS,COV,12266551000119108,12266551000119108
Sepsis,SNOMEDCT_US,Proteus septicaemia,C0577690,Proteus septicaemia,narrow,I,SEPSIS,COV,300986008,300986008
Sepsis,SNOMEDCT_US,Pseudomonas septicaemia,C0152972,Pseudomonal sepsis,narrow,I,SEPSIS,COV,86011004,86011004
Sepsis,SNOMEDCT_US,Puerperal pelvic sepsis,C0269934,Puerperal pelvic sepsis,narrow,I,SEPSIS,COV,77206006,77206006
Sepsis,SNOMEDCT_US,Puerperal sepsis,-,-,narrow,I,SEPSIS,COV,2858002,2858002
Sepsis,SNOMEDCT_US,Puerperal sepsis with postnatal complication,-,-,narrow,I,SEPSIS,COV,200196001,200196001
Sepsis,SNOMEDCT_US,Pyemia,-,-,narrow,I,SEPSIS,COV,42939002,42939002
Sepsis,SNOMEDCT_US,Pyrogenic shock,-,-,narrow,I,SEPSIS,COV,70993000,70993000
Sepsis,SNOMEDCT_US,Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection,C4074815,Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection,narrow,I,SEPSIS,COV,714083007,714083007
Sepsis,SNOMEDCT_US,Right ventricular failure with sepsis,C0349643,Right ventricular failure with sepsis,narrow,I,SEPSIS,COV,1204468000,1204468000
Sepsis,SNOMEDCT_US,Salmonella septicaemia,C0152486,Salmonella sepsis,narrow,I,SEPSIS,COV,49786009,49786009
Sepsis,SNOMEDCT_US,Sepsis,C0243026,Sepsis,narrow,I,SEPSIS,COV,186392004,186392004
Sepsis,SNOMEDCT_US,Sepsis,C0243026,Sepsis,narrow,I,SEPSIS,COV,91302008,91302008
Sepsis,SNOMEDCT_US,Sepsis associated with internal vascular access,C3661737,Sepsis associated with internal vascular access,narrow,I,SEPSIS,COV,436751000124107,436751000124107
Sepsis,SNOMEDCT_US,Sepsis caused by Acinetobacter,C3164256,Sepsis caused by Acinetobacter,narrow,I,SEPSIS,COV,447897005,447897005
Sepsis,SNOMEDCT_US,Sepsis caused by Acinetobacter baumannii,C4546279,Sepsis caused by Acinetobacter baumannii,narrow,I,SEPSIS,COV,762529004,762529004
Sepsis,SNOMEDCT_US,Sepsis caused by Actinomyces,C3164257,Sepsis caused by Actinomyces,narrow,I,SEPSIS,COV,447898000,447898000
Sepsis,SNOMEDCT_US,Sepsis caused by Bacillus anthracis,C3165033,Sepsis caused by Bacillus anthracis,narrow,I,SEPSIS,COV,448482003,448482003
Sepsis,SNOMEDCT_US,Sepsis caused by Bacteroides,C0276064,Sepsis caused by Bacteroides,narrow,I,SEPSIS,COV,1201760007,1201760007
Sepsis,SNOMEDCT_US,Sepsis caused by Candida,C3164815,Sepsis caused by Candida,narrow,I,SEPSIS,COV,447841007,447841007
Sepsis,SNOMEDCT_US,Sepsis caused by Chromobacterium,C4041414,Sepsis caused by Chromobacterium,narrow,I,SEPSIS,COV,1092571000119109,1092571000119109
Sepsis,SNOMEDCT_US,Sepsis caused by Clostridium,C5547263,Sepsis caused by Clostridium,narrow,I,SEPSIS,COV,1149482004,1149482004
Sepsis,SNOMEDCT_US,Sepsis caused by Coliform,C5547262,Sepsis caused by Coliform,narrow,I,SEPSIS,COV,1149481006,1149481006
Sepsis,SNOMEDCT_US,Sepsis caused by Enterobacter,C3165034,Sepsis caused by Enterobacter,narrow,I,SEPSIS,COV,448483008,448483008
Sepsis,SNOMEDCT_US,Sepsis caused by Enterococcus,C4040747,Sepsis caused by Enterococcus,narrow,I,SEPSIS,COV,1092591000119105,1092591000119105
Sepsis,SNOMEDCT_US,Sepsis caused by Erysipelothrix,C3164123,Sepsis due to Erysipelothrix,narrow,I,SEPSIS,COV,447684006,447684006
Sepsis,SNOMEDCT_US,Sepsis caused by Erysipelothrix rhusiopathiae,C5547270,Sepsis caused by Erysipelothrix rhusiopathiae,narrow,I,SEPSIS,COV,1149494008,1149494008
Sepsis,SNOMEDCT_US,Sepsis caused by Escherichia coli,C3164258,Sepsis caused by Escherichia coli,narrow,I,SEPSIS,COV,447899008,447899008
Sepsis,SNOMEDCT_US,Sepsis caused by Gonococcus,C4074916,Sepsis caused by Gonococcus,narrow,I,SEPSIS,COV,1092601000119103,1092601000119103
Sepsis,SNOMEDCT_US,Sepsis caused by Gram negative bacteria,C3163829,Sepsis caused by Gram negative bacteria,narrow,I,SEPSIS,COV,449082003,449082003
Sepsis,SNOMEDCT_US,Sepsis caused by Haemophilus influenzae,C2887091,Sepsis caused by Haemophilus influenzae,narrow,I,SEPSIS,COV,447685007,447685007
Sepsis,SNOMEDCT_US,Sepsis caused by Haemophilus influenzae type b,C3164709,Sepsis caused by Haemophilus influenzae type b,narrow,I,SEPSIS,COV,449546000,449546000
Sepsis,SNOMEDCT_US,Sepsis caused by Klebsiella pneumoniae,C4546278,Sepsis caused by Klebsiella pneumoniae,narrow,I,SEPSIS,COV,762528007,762528007
Sepsis,SNOMEDCT_US,Sepsis caused by Listeria monocytogenes,C3163840,Sepsis due to Listeria monocytogenes,narrow,I,SEPSIS,COV,449335002,449335002
Sepsis,SNOMEDCT_US,Sepsis caused by Meningococcus,C4040253,Sepsis caused by Meningococcus,narrow,I,SEPSIS,COV,127311000119106,127311000119106
Sepsis,SNOMEDCT_US,Sepsis caused by Peptostreptococcus,C4074899,Sepsis caused by Peptostreptococcus,narrow,I,SEPSIS,COV,715070000,715070000
Sepsis,SNOMEDCT_US,Sepsis caused by Proteus,C5547265,Sepsis caused by Proteus,narrow,I,SEPSIS,COV,1149486001,1149486001
Sepsis,SNOMEDCT_US,Sepsis caused by Pseudomonas,C2887096,Sepsis due to Pseudomonas,narrow,I,SEPSIS,COV,448813005,448813005
Sepsis,SNOMEDCT_US,Sepsis caused by Pseudomonas aeruginosa,C4303270,Sepsis caused by Pseudomonas aeruginosa,narrow,I,SEPSIS,COV,721572008,721572008
Sepsis,SNOMEDCT_US,Sepsis caused by Salmonella,C3163971,Sepsis caused by Salmonella,narrow,I,SEPSIS,COV,449083008,449083008
Sepsis,SNOMEDCT_US,Sepsis caused by Serratia,C2887097,Sepsis caused by Serratia,narrow,I,SEPSIS,COV,449084002,449084002
Sepsis,SNOMEDCT_US,Sepsis caused by Staphylococcus,C3164254,Sepsis caused by Staphylococcus,narrow,I,SEPSIS,COV,447894003,447894003
Sepsis,SNOMEDCT_US,Sepsis caused by Staphylococcus aureus,C2887088,Sepsis caused by Staphylococcus aureus,narrow,I,SEPSIS,COV,448417001,448417001
Sepsis,SNOMEDCT_US,Sepsis caused by Staphylococcus without acute organ dysfunction,C4316370,Sepsis caused by Staphylococcus without acute organ dysfunction,narrow,I,SEPSIS,COV,127751000119108,127751000119108
Sepsis,SNOMEDCT_US,Sepsis caused by Streptococcus,C3164125,Sepsis caused by Streptococcus,narrow,I,SEPSIS,COV,448418006,448418006
Sepsis,SNOMEDCT_US,Sepsis caused by Streptococcus agalactiae,C3164126,Sepsis caused by Streptococcus agalactiae,narrow,I,SEPSIS,COV,448419003,448419003
Sepsis,SNOMEDCT_US,Sepsis caused by Streptococcus group D,C3164127,Sepsis caused by Streptococcus group D,narrow,I,SEPSIS,COV,448420009,448420009
Sepsis,SNOMEDCT_US,Sepsis caused by Streptococcus pneumoniae,C2887084,Sepsis caused by Streptococcus pneumoniae,narrow,I,SEPSIS,COV,448421008,448421008
Sepsis,SNOMEDCT_US,Sepsis caused by Streptococcus pyogenes,C3164128,Sepsis due to Streptococcus pyogenes,narrow,I,SEPSIS,COV,449504009,449504009
Sepsis,SNOMEDCT_US,Sepsis caused by Streptococcus suis,C3164129,Sepsis caused by Streptococcus suis,narrow,I,SEPSIS,COV,448422001,448422001
Sepsis,SNOMEDCT_US,Sepsis caused by anaerobic bacteria,C3164817,Sepsis caused by anaerobic bacteria,narrow,I,SEPSIS,COV,447843005,447843005
Sepsis,SNOMEDCT_US,Sepsis caused by anaerobic streptococcus,C4074880,Sepsis caused by anaerobic streptococcus,narrow,I,SEPSIS,COV,715071001,715071001
Sepsis,SNOMEDCT_US,Sepsis caused by coagulase negative Staphylococcus,C3164130,Sepsis caused by coagulase negative Staphylococcus,narrow,I,SEPSIS,COV,449505005,449505005
Sepsis,SNOMEDCT_US,Sepsis caused by enterococcus,C0588233,Septicemia due to enterococcus,narrow,I,SEPSIS,COV,310669007,310669007
Sepsis,SNOMEDCT_US,Sepsis caused by fungus,C0744235,Sepsis caused by fungus,narrow,I,SEPSIS,COV,700054008,700054008
Sepsis,SNOMEDCT_US,Sepsis caused by methicillin resistant Staphylococcus aureus,C3164390,Sepsis caused by methicillin resistant Staphylococcus aureus,narrow,I,SEPSIS,COV,448812000,448812000
Sepsis,SNOMEDCT_US,Sepsis caused by methicillin susceptible Staphylococcus aureus,C4040829,Sepsis caused by methicillin susceptible Staphylococcus aureus,narrow,I,SEPSIS,COV,127331000119101,127331000119101
Sepsis,SNOMEDCT_US,Sepsis caused by monkeypox virus,C5689051,Sepsis caused by monkeypox virus,narrow,I,SEPSIS,COV,1290841000000104,1290841000000104
Sepsis,SNOMEDCT_US,Sepsis caused by vancomycin resistant Enterococcus,C5547423,Sepsis caused by vancomycin resistant Enterococcus,narrow,I,SEPSIS,COV,1153534006,1153534006
Sepsis,SNOMEDCT_US,Sepsis caused by virus,-,-,narrow,I,SEPSIS,COV,770349000,770349000
Sepsis,SNOMEDCT_US,Sepsis due to and following procedure,C2886859,Sepsis due to and following procedure,narrow,I,SEPSIS,COV,12204111000119105,12204111000119105
Sepsis,SNOMEDCT_US,Sepsis due to disease caused by COVID-19,C5397145,Sepsis due to disease caused by COVID-19,narrow,I,SEPSIS,COV,870588003,870588003
Sepsis,SNOMEDCT_US,Sepsis due to ectopic pregnancy,C4039336,Sepsis due to ectopic pregnancy,narrow,I,SEPSIS,COV,10751351000119104,10751351000119104
Sepsis,SNOMEDCT_US,Sepsis due to herpes simplex,C3165094,Sepsis due to herpes simplex,narrow,I,SEPSIS,COV,448784003,448784003
Sepsis,SNOMEDCT_US,Sepsis due to incomplete miscarriage,C3873504,Sepsis due to incomplete miscarriage,narrow,I,SEPSIS,COV,10812001000119100,10812001000119100
Sepsis,SNOMEDCT_US,Sepsis due to methicillin-sensitive Staphylococcus aureus,C4721271,Sepsis due to methicillin-sensitive Staphylococcus aureus,narrow,I,SEPSIS,COV,22241000175107,22241000175107
Sepsis,SNOMEDCT_US,Sepsis due to oral infection,C3873471,Sepsis due to oral infection,narrow,I,SEPSIS,COV,707271004,707271004
Sepsis,SNOMEDCT_US,Sepsis due to urinary tract infection,-,-,narrow,I,SEPSIS,COV,721104000,721104000
Sepsis,SNOMEDCT_US,Sepsis during labor,C0269810,Sepsis during labor,narrow,I,SEPSIS,COV,1125006,1125006
Sepsis,SNOMEDCT_US,Sepsis during labor- delivered,C0341972,Sepsis during labor- delivered,narrow,I,SEPSIS,COV,199710008,199710008
